consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria
415.89,False,20,Local,6,Eficiente
204.07,True,4,Departamento,5,Moderado
348.51,False,9,Departamento,11,Ineficiente
386.07,False,8,Casa,8,Moderado
578.48,True,15,Local,12,Moderado
416.47,True,8,Casa,8,Moderado
334.03,True,7,Casa,6,Moderado
354.51,True,16,Local,4,Eficiente
287.73,False,6,Departamento,6,Moderado
223.31,True,8,Departamento,11,Moderado
241.06,False,4,Departamento,11,Moderado
209.06,True,7,Departamento,8,Moderado
335.59,True,6,Casa,9,Moderado
515.58,True,8,Casa,9,Ineficiente
495.14,True,9,Casa,10,Ineficiente
407.29,False,10,Casa,9,Moderado
1406.87,True,11,Local,11,Ineficiente
556.29,True,8,Casa,7,Ineficiente
224.18,False,9,Departamento,10,Eficiente
216.51,False,8,Departamento,7,Eficiente
250.52,True,4,Departamento,11,Ineficiente
303.63,False,12,Casa,4,Eficiente
359.2,True,10,Departamento,8,Ineficiente
599.15,True,14,Local,8,Moderado
123.58,False,7,Departamento,5,Eficiente
311.39,True,5,Departamento,6,Ineficiente
784.77,True,13,Local,7,Ineficiente
190.54,True,5,Departamento,7,Moderado
544.76,True,6,Casa,7,Ineficiente
321.57,False,7,Departamento,12,Ineficiente
415.1,True,6,Casa,8,Ineficiente
193.32,False,7,Departamento,7,Eficiente
824.87,True,13,Local,12,Ineficiente
253.02,True,7,Departamento,5,Moderado
742.52,True,7,Casa,9,Ineficiente
206.9,False,3,Casa,2,Eficiente
453.07,False,15,Local,3,Eficiente
267.28,False,6,Casa,1,Eficiente
400.26,True,3,Casa,8,Ineficiente
397.67,True,11,Casa,10,Moderado
584.02,True,9,Casa,9,Ineficiente
207.29,True,5,Departamento,8,Moderado
81.55,False,3,Departamento,11,Eficiente
269.8,True,7,Casa,11,Moderado
458.59,True,12,Casa,9,Moderado
489.5,False,6,Casa,3,Ineficiente
434.56,True,10,Casa,9,Moderado
234.68,False,11,Casa,12,Eficiente
359.12,False,3,Departamento,12,Ineficiente
518.93,False,14,Casa,3,Moderado
497.52,False,6,Casa,2,Ineficiente
421.95,False,17,Casa,9,Moderado
374.52,True,12,Casa,11,Moderado
377.13,False,8,Casa,12,Moderado
340.55,False,11,Casa,12,Moderado
661.34,False,19,Local,4,Eficiente
426.89,True,9,Casa,10,Moderado
144.58,False,7,Departamento,9,Eficiente
226.71,False,6,Departamento,5,Eficiente
353.74,False,7,Casa,1,Eficiente
248.18,True,7,Casa,8,Eficiente
135.81,False,5,Departamento,5,Eficiente
113.04,False,6,Departamento,4,Eficiente
224.17,False,9,Casa,1,Eficiente
259.76,False,6,Casa,2,Eficiente
376.66,False,9,Casa,3,Eficiente
203.6,False,6,Departamento,2,Eficiente
172.52,False,8,Departamento,12,Eficiente
346.77,True,10,Casa,9,Moderado
375.84,True,9,Casa,5,Moderado
314.91,False,18,Local,12,Eficiente
410.1,False,7,Casa,2,Moderado
126.49,False,6,Departamento,8,Eficiente
217.17,False,9,Departamento,4,Eficiente
274.72,False,12,Casa,4,Eficiente
525.88,False,5,Casa,6,Ineficiente
317.87,True,8,Casa,12,Moderado
611.28,True,21,Local,10,Moderado
297.99,False,9,Casa,8,Eficiente
407.89,False,9,Casa,1,Moderado
129.62,False,8,Casa,3,Eficiente
255.14,True,11,Casa,8,Eficiente
101.45,False,11,Departamento,4,Eficiente
467.73,True,6,Casa,6,Ineficiente
230.04,True,3,Departamento,12,Ineficiente
209.81,False,5,Departamento,4,Eficiente
265.71,True,6,Departamento,11,Moderado
141.51,False,11,Casa,11,Eficiente
790.66,True,16,Local,9,Ineficiente
178.15,True,5,Departamento,11,Moderado
484.11,True,5,Casa,12,Ineficiente
257.47,False,10,Departamento,8,Moderado
586.59,True,12,Local,9,Moderado
531.34,True,11,Casa,7,Ineficiente
863.14,True,13,Local,11,Ineficiente
134.92,False,9,Departamento,1,Eficiente
260.94,False,7,Departamento,2,Eficiente
767.38,True,16,Local,9,Ineficiente
305.67,False,10,Casa,7,Eficiente
254.61,False,3,Departamento,3,Moderado
385.02,True,10,Casa,6,Moderado
138.58,False,3,Departamento,8,Eficiente
219.02,False,6,Departamento,3,Eficiente
484.29,True,6,Casa,8,Ineficiente
293.99,False,13,Casa,11,Eficiente
454.13,False,12,Casa,6,Moderado
269.46,False,8,Casa,6,Eficiente
292.69,True,6,Casa,8,Moderado
254.08,False,8,Casa,1,Eficiente
1277.1,True,10,Casa,8,Ineficiente
488.96,False,13,Casa,4,Moderado
286.0,True,8,Departamento,4,Moderado
149.89,False,6,Departamento,3,Eficiente
203.54,False,7,Departamento,10,Eficiente
327.91,True,13,Casa,12,Moderado
648.26,True,9,Local,4,Moderado
312.02,True,6,Departamento,3,Ineficiente
197.45,False,6,Casa,10,Eficiente
220.08,False,10,Casa,7,Eficiente
151.39,False,9,Departamento,10,Eficiente
397.35,False,8,Casa,9,Moderado
256.73,False,6,Departamento,10,Moderado
550.06,True,17,Local,2,Eficiente
571.29,True,11,Casa,7,Ineficiente
397.25,True,7,Casa,6,Moderado
493.13,True,14,Local,11,Moderado
133.66,False,7,Departamento,8,Eficiente
303.57,False,9,Casa,9,Eficiente
308.41,True,25,Local,11,Eficiente
340.97,False,19,Local,9,Eficiente
207.12,False,4,Departamento,8,Moderado
255.74,False,8,Departamento,7,Moderado
441.94,True,13,Casa,7,Moderado
958.87,True,8,Casa,9,Ineficiente
255.12,False,4,Departamento,4,Moderado
304.61,True,8,Casa,5,Eficiente
177.25,False,3,Departamento,5,Eficiente
254.35,False,8,Departamento,5,Eficiente
234.98,False,6,Casa,5,Eficiente
616.32,False,5,Departamento,4,Ineficiente
519.01,True,10,Casa,12,Ineficiente
798.99,True,20,Local,11,Ineficiente
45.3,False,11,Casa,1,Eficiente
178.21,False,5,Departamento,6,Eficiente
131.63,False,8,Departamento,4,Eficiente
445.74,True,8,Casa,12,Ineficiente
270.28,False,5,Departamento,6,Moderado
194.21,False,8,Departamento,8,Eficiente
263.63,True,4,Departamento,11,Ineficiente
250.42,True,13,Departamento,9,Moderado
902.74,True,19,Local,10,Ineficiente
294.35,True,12,Casa,11,Eficiente
184.21,True,7,Departamento,7,Eficiente
300.76,False,11,Casa,4,Eficiente
305.8,False,4,Departamento,11,Ineficiente
172.46,True,6,Departamento,7,Eficiente
553.08,False,11,Casa,4,Moderado
264.3,True,11,Casa,4,Eficiente
383.79,True,19,Local,7,Eficiente
268.39,True,6,Casa,5,Eficiente
315.24,False,10,Departamento,8,Moderado
1064.18,False,8,Casa,10,Ineficiente
613.64,True,17,Local,12,Moderado
399.66,False,8,Casa,3,Moderado
296.98,True,9,Casa,12,Moderado
285.11,True,15,Local,8,Eficiente
404.64,True,14,Local,12,Eficiente
161.14,False,8,Casa,8,Eficiente
325.7,True,6,Departamento,10,Ineficiente
304.01,False,1,Departamento,12,Ineficiente
651.97,True,16,Local,8,Moderado
246.12,False,6,Casa,10,Eficiente
205.56,False,5,Departamento,6,Eficiente
423.77,True,2,Departamento,7,Ineficiente
232.15,False,6,Departamento,8,Moderado
239.28,False,5,Departamento,12,Moderado
218.24,False,6,Departamento,6,Eficiente
503.76,True,8,Casa,7,Ineficiente
496.26,True,9,Local,9,Moderado
216.76,False,10,Local,10,Eficiente
129.62,False,7,Departamento,1,Eficiente
358.97,True,8,Casa,2,Moderado
404.13,True,11,Casa,11,Moderado
323.61,False,4,Departamento,2,Ineficiente
318.63,False,14,Casa,12,Eficiente
943.77,True,15,Local,9,Ineficiente
270.86,False,8,Casa,8,Eficiente
174.21,False,7,Departamento,8,Eficiente
590.17,True,7,Local,8,Ineficiente
551.31,True,8,Casa,4,Ineficiente
327.42,True,16,Casa,10,Moderado
293.57,False,7,Departamento,6,Moderado
961.12,False,4,Departamento,5,Ineficiente
296.8,True,10,Casa,12,Moderado
268.27,True,4,Departamento,11,Ineficiente
379.12,True,17,Local,12,Eficiente
164.64,False,6,Departamento,3,Eficiente
481.54,True,7,Casa,5,Ineficiente
263.32,True,12,Casa,2,Eficiente
278.63,False,11,Casa,8,Eficiente
351.23,True,10,Casa,8,Moderado
350.03,False,7,Casa,10,Moderado
192.71,False,4,Departamento,9,Moderado
381.15,True,8,Casa,9,Moderado
625.61,True,16,Local,6,Moderado
601.0,True,5,Casa,9,Ineficiente
390.35,False,18,Casa,12,Moderado
86.51,False,7,Departamento,10,Eficiente
583.83,True,20,Local,3,Eficiente
64.63,False,5,Casa,4,Eficiente
389.16,True,10,Casa,6,Moderado
354.55,False,10,Casa,6,Eficiente
210.68,False,4,Departamento,8,Moderado
284.22,False,7,Departamento,3,Moderado
355.21,True,7,Casa,5,Moderado
379.51,True,11,Casa,11,Moderado
201.0,True,7,Departamento,7,Eficiente
684.37,True,18,Local,9,Moderado
172.79,False,9,Departamento,2,Eficiente
572.22,False,5,Departamento,9,Ineficiente
346.56,True,12,Casa,10,Moderado
343.69,False,6,Casa,4,Moderado
423.57,True,8,Casa,10,Ineficiente
317.23,False,7,Departamento,2,Moderado
532.03,True,17,Local,7,Eficiente
2412.04,True,9,Local,9,Ineficiente
788.73,True,18,Local,11,Ineficiente
336.36,True,20,Local,7,Eficiente
1481.19,False,12,Local,4,Ineficiente
284.95,False,8,Casa,6,Eficiente
236.28,False,7,Casa,4,Eficiente
712.85,True,8,Casa,7,Ineficiente
215.65,True,5,Departamento,10,Moderado
264.1,False,10,Casa,2,Eficiente
368.63,True,1,Departamento,12,Ineficiente
174.34,False,3,Departamento,4,Eficiente
237.38,False,3,Departamento,9,Moderado
362.02,True,10,Casa,6,Moderado
170.52,False,10,Casa,2,Eficiente
363.98,True,10,Casa,10,Moderado
767.85,True,12,Local,12,Ineficiente
185.33,False,7,Departamento,4,Eficiente
385.96,True,5,Departamento,3,Ineficiente
238.01,True,9,Casa,11,Eficiente
296.9,False,11,Casa,3,Eficiente
475.41,True,11,Casa,10,Ineficiente
234.38,False,8,Departamento,12,Moderado
390.25,True,10,Departamento,6,Ineficiente
406.64,True,13,Casa,11,Moderado
489.72,True,14,Local,8,Eficiente
418.21,True,11,Casa,11,Moderado
583.67,True,15,Local,11,Moderado
137.46,False,4,Casa,11,Eficiente
570.43,True,8,Casa,6,Ineficiente
186.39,False,6,Departamento,9,Eficiente
206.97,False,7,Casa,12,Eficiente
533.43,True,11,Casa,8,Ineficiente
472.59,False,5,Casa,8,Ineficiente
419.28,True,6,Casa,5,Ineficiente
342.21,False,4,Departamento,10,Ineficiente
505.92,True,15,Local,10,Moderado
518.39,True,12,Local,10,Moderado
980.98,False,11,Casa,11,Ineficiente
229.44,False,8,Departamento,1,Eficiente
368.19,True,4,Casa,12,Ineficiente
293.49,True,16,Casa,12,Eficiente
353.48,True,8,Casa,9,Moderado
501.41,True,12,Local,10,Moderado
348.26,True,17,Local,3,Eficiente
286.93,False,8,Departamento,6,Moderado
122.42,False,8,Departamento,1,Eficiente
247.87,False,10,Departamento,10,Moderado
134.47,False,6,Departamento,3,Eficiente
240.57,True,4,Departamento,7,Moderado
320.02,True,9,Casa,11,Moderado
105.37,False,10,Casa,2,Eficiente
484.61,True,10,Casa,11,Ineficiente
691.84,True,18,Local,1,Moderado
98.53,False,7,Departamento,8,Eficiente
812.46,True,13,Local,12,Ineficiente
340.27,True,3,Casa,8,Ineficiente
212.47,False,8,Departamento,3,Eficiente
291.82,False,5,Casa,9,Moderado
986.42,True,9,Casa,8,Ineficiente
393.02,False,8,Casa,8,Moderado
242.75,False,2,Casa,12,Ineficiente
564.7,False,18,Local,6,Eficiente
262.46,False,11,Casa,10,Eficiente
307.65,False,4,Departamento,10,Ineficiente
759.9,False,5,Departamento,4,Ineficiente
398.86,True,8,Casa,10,Moderado
121.28,False,4,Departamento,9,Eficiente
412.29,True,11,Casa,12,Moderado
789.89,True,9,Local,12,Ineficiente
68.13,False,10,Departamento,2,Eficiente
259.76,False,10,Departamento,3,Eficiente
346.5,False,5,Departamento,8,Ineficiente
326.04,False,6,Casa,6,Moderado
501.78,True,13,Local,7,Moderado
212.25,True,7,Casa,4,Eficiente
360.67,True,6,Casa,10,Moderado
174.26,False,8,Casa,10,Eficiente
142.88,False,5,Departamento,6,Eficiente
387.79,False,4,Departamento,5,Ineficiente
219.48,True,6,Departamento,7,Moderado
63.3,False,3,Departamento,5,Eficiente
226.73,False,8,Casa,10,Eficiente
489.98,False,16,Local,2,Eficiente
259.92,False,10,Casa,5,Eficiente
95.13,False,7,Departamento,4,Eficiente
451.27,False,16,Casa,6,Moderado
682.14,True,19,Local,10,Moderado
306.49,True,9,Casa,11,Moderado
296.26,True,6,Casa,5,Moderado
281.6,False,4,Departamento,7,Ineficiente
584.56,True,7,Casa,10,Ineficiente
392.3,False,11,Casa,11,Moderado
230.37,False,5,Departamento,8,Moderado
390.68,True,9,Casa,4,Moderado
685.47,False,16,Local,5,Moderado
305.64,True,12,Casa,6,Eficiente
338.58,True,5,Departamento,9,Ineficiente
124.15,True,6,Departamento,3,Eficiente
229.48,False,13,Departamento,1,Eficiente
220.54,False,6,Departamento,11,Moderado
208.56,False,2,Departamento,2,Moderado
577.45,False,12,Local,10,Moderado
278.44,False,3,Casa,12,Moderado
87.63,False,9,Casa,11,Eficiente
189.39,False,5,Departamento,6,Eficiente
190.98,False,8,Departamento,7,Eficiente
466.25,False,6,Casa,9,Ineficiente
403.8,True,9,Casa,5,Moderado
735.32,True,10,Local,6,Ineficiente
233.97,True,5,Departamento,5,Moderado
1087.05,False,14,Local,4,Ineficiente
244.21,False,3,Departamento,7,Moderado
842.39,False,10,Departamento,6,Ineficiente
328.5,False,7,Casa,1,Eficiente
539.21,True,10,Local,10,Moderado
333.53,True,7,Casa,8,Moderado
316.48,False,16,Departamento,7,Moderado
438.34,True,9,Casa,11,Ineficiente
123.9,False,12,Departamento,1,Eficiente
220.77,False,8,Departamento,4,Eficiente
301.36,True,3,Departamento,5,Ineficiente
2081.09,True,21,Local,9,Ineficiente
163.43,True,8,Casa,6,Eficiente
144.52,False,8,Departamento,6,Eficiente
279.21,False,8,Casa,12,Eficiente
213.64,False,12,Casa,1,Eficiente
562.58,True,10,Casa,11,Ineficiente
455.08,True,6,Casa,10,Ineficiente
85.68,False,12,Casa,1,Eficiente
189.64,False,8,Departamento,7,Eficiente
171.03,False,4,Departamento,3,Eficiente
463.38,False,5,Departamento,9,Ineficiente
168.35,False,9,Casa,10,Eficiente
1058.37,False,12,Casa,5,Ineficiente
293.31,True,7,Casa,10,Moderado
103.34,False,8,Departamento,3,Eficiente
792.43,True,17,Local,5,Moderado
191.07,False,13,Casa,1,Eficiente
174.44,True,7,Departamento,12,Eficiente
583.37,True,5,Casa,9,Ineficiente
387.5,False,8,Casa,10,Moderado
406.98,True,4,Casa,11,Ineficiente
266.96,False,9,Casa,11,Eficiente
271.95,False,8,Departamento,8,Moderado
767.21,True,24,Local,7,Moderado
436.67,True,5,Casa,5,Ineficiente
219.69,False,5,Departamento,11,Moderado
834.08,False,10,Departamento,10,Ineficiente
804.15,True,15,Local,11,Ineficiente
180.31,False,2,Departamento,5,Moderado
304.35,False,6,Casa,7,Eficiente
292.23,True,5,Departamento,8,Ineficiente
316.0,True,6,Casa,11,Moderado
525.49,False,10,Local,7,Moderado
423.32,True,9,Casa,11,Ineficiente
179.33,False,12,Departamento,9,Eficiente
154.52,False,10,Casa,12,Eficiente
541.64,True,8,Casa,12,Ineficiente
258.96,False,11,Local,3,Eficiente
51.32,False,5,Departamento,12,Eficiente
371.89,False,5,Casa,1,Moderado
548.24,True,20,Local,6,Eficiente
727.2,False,14,Local,12,Moderado
503.71,True,7,Casa,8,Ineficiente
245.33,False,8,Departamento,12,Moderado
281.39,False,9,Departamento,7,Moderado
175.26,True,7,Departamento,9,Eficiente
220.95,False,3,Casa,7,Moderado
239.22,True,13,Casa,12,Eficiente
759.89,True,12,Local,4,Ineficiente
494.75,False,14,Local,5,Eficiente
315.94,False,4,Departamento,9,Ineficiente
406.4,True,14,Local,9,Eficiente
151.94,True,9,Departamento,12,Eficiente
273.66,True,9,Departamento,9,Moderado
359.58,False,8,Departamento,2,Moderado
222.94,False,5,Departamento,8,Moderado
201.88,False,5,Departamento,4,Eficiente
210.57,False,5,Casa,6,Eficiente
211.55,False,3,Departamento,1,Moderado
380.04,True,5,Casa,11,Ineficiente
357.92,True,10,Casa,7,Moderado
350.26,False,9,Departamento,10,Ineficiente
1058.9,False,8,Casa,6,Ineficiente
228.31,False,6,Casa,12,Eficiente
797.75,False,5,Departamento,5,Ineficiente
426.3,False,12,Local,2,Eficiente
198.01,True,7,Casa,6,Eficiente
344.18,False,14,Casa,1,Eficiente
294.13,False,10,Casa,10,Eficiente
391.54,True,9,Departamento,12,Ineficiente
242.34,False,6,Departamento,3,Eficiente
267.73,True,6,Casa,8,Moderado
167.7,False,3,Departamento,10,Moderado
535.65,True,12,Casa,9,Ineficiente
340.12,True,11,Casa,10,Moderado
491.27,True,17,Local,10,Eficiente
502.41,True,9,Casa,7,Ineficiente
286.01,True,14,Casa,8,Eficiente
379.37,True,3,Casa,4,Ineficiente
173.32,False,6,Departamento,8,Eficiente
220.57,False,20,Local,12,Eficiente
494.57,True,9,Local,9,Moderado
343.34,True,7,Casa,5,Moderado
146.29,False,12,Casa,8,Eficiente
224.93,False,4,Departamento,1,Eficiente
521.4,True,15,Casa,8,Ineficiente
609.58,True,7,Local,4,Ineficiente
178.07,False,9,Departamento,9,Eficiente
333.78,True,9,Casa,11,Moderado
182.0,False,3,Departamento,11,Moderado
439.57,True,5,Casa,10,Ineficiente
259.76,False,7,Casa,8,Eficiente
183.78,False,7,Departamento,6,Eficiente
239.18,False,8,Departamento,6,Eficiente
375.35,False,7,Departamento,9,Ineficiente
224.39,False,11,Departamento,12,Eficiente
580.42,True,10,Local,7,Moderado
533.95,True,20,Local,10,Moderado
66.19,False,5,Departamento,8,Eficiente
330.22,True,12,Casa,7,Eficiente
146.89,False,7,Departamento,5,Eficiente
462.15,True,14,Local,12,Moderado
245.98,True,9,Casa,10,Eficiente
240.98,True,5,Departamento,7,Moderado
498.32,True,8,Casa,11,Ineficiente
387.37,True,7,Casa,4,Moderado
227.44,False,8,Departamento,4,Eficiente
394.05,True,8,Casa,8,Moderado
349.96,False,8,Departamento,2,Moderado
296.81,True,6,Departamento,7,Ineficiente
294.41,False,9,Departamento,6,Moderado
512.98,True,6,Casa,9,Ineficiente
488.76,True,13,Casa,2,Moderado
202.63,False,8,Departamento,8,Eficiente
307.93,True,6,Departamento,10,Ineficiente
148.33,True,7,Departamento,9,Eficiente
485.44,True,9,Local,3,Moderado
441.84,False,7,Casa,8,Moderado
488.98,False,14,Local,5,Eficiente
179.39,False,10,Casa,4,Eficiente
266.52,False,8,Casa,1,Eficiente
297.46,True,9,Departamento,6,Moderado
229.53,False,11,Casa,6,Eficiente
437.3,True,9,Casa,11,Ineficiente
370.48,True,12,Casa,10,Moderado
183.14,False,6,Casa,9,Eficiente
549.59,True,3,Departamento,10,Ineficiente
327.35,False,8,Casa,1,Eficiente
104.16,False,6,Departamento,9,Eficiente
267.46,False,6,Departamento,1,Moderado
170.71,False,12,Casa,6,Eficiente
343.62,True,7,Casa,3,Moderado
741.1,True,18,Local,11,Moderado
331.8,False,7,Departamento,10,Ineficiente
187.47,False,7,Departamento,4,Eficiente
345.02,False,6,Departamento,3,Ineficiente
151.36,False,14,Casa,4,Eficiente
413.46,False,8,Casa,2,Moderado
87.52,False,4,Departamento,9,Eficiente
395.36,True,11,Casa,6,Moderado
124.26,False,5,Departamento,3,Eficiente
208.26,False,4,Departamento,4,Eficiente
190.34,True,6,Departamento,12,Moderado
166.63,False,4,Departamento,7,Eficiente
578.95,True,11,Casa,9,Ineficiente
451.74,False,11,Casa,11,Moderado
299.25,True,11,Casa,5,Eficiente
230.69,False,5,Departamento,5,Moderado
448.17,True,11,Casa,12,Ineficiente
182.28,False,12,Casa,7,Eficiente
234.5,False,7,Casa,3,Eficiente
389.98,True,15,Casa,11,Moderado
177.71,False,3,Departamento,10,Moderado
229.04,False,9,Casa,5,Eficiente
599.81,True,18,Local,12,Moderado
345.54,True,12,Casa,8,Moderado
191.28,False,7,Departamento,7,Eficiente
227.57,False,9,Casa,3,Eficiente
362.16,False,16,Casa,1,Eficiente
1233.37,True,20,Local,10,Ineficiente
533.53,True,16,Local,11,Moderado
687.57,True,30,Local,11,Moderado
220.67,False,10,Casa,5,Eficiente
400.91,True,12,Casa,9,Moderado
242.27,True,3,Departamento,8,Ineficiente
352.32,True,6,Casa,8,Moderado
166.6,False,4,Departamento,12,Eficiente
211.52,False,7,Departamento,5,Eficiente
168.36,True,6,Departamento,7,Eficiente
123.55,False,3,Departamento,2,Eficiente
281.1,False,6,Departamento,12,Moderado
518.04,True,10,Casa,8,Ineficiente
350.81,True,8,Casa,7,Moderado
356.62,False,7,Departamento,6,Ineficiente
305.17,True,4,Departamento,11,Ineficiente
257.76,False,11,Casa,10,Eficiente
320.37,False,11,Casa,6,Eficiente
246.54,True,4,Departamento,8,Moderado
168.68,True,11,Departamento,12,Eficiente
197.05,False,7,Departamento,10,Eficiente
188.69,True,10,Casa,11,Eficiente
398.74,True,10,Casa,12,Moderado
304.56,False,5,Departamento,5,Moderado
420.78,True,8,Casa,11,Ineficiente
37.48,False,5,Departamento,9,Eficiente
190.94,False,7,Departamento,4,Eficiente
646.3,True,9,Casa,12,Ineficiente
275.38,True,8,Casa,6,Eficiente
317.86,True,9,Casa,10,Moderado
537.99,False,16,Local,7,Eficiente
278.73,True,6,Departamento,12,Ineficiente
280.91,False,8,Casa,9,Eficiente
533.13,True,22,Local,9,Eficiente
128.94,False,6,Departamento,10,Eficiente
253.87,True,4,Departamento,4,Moderado
912.47,True,13,Local,10,Ineficiente
375.45,True,9,Casa,10,Moderado
395.8,False,7,Casa,6,Moderado
250.16,False,9,Departamento,8,Moderado
343.6,True,11,Casa,7,Moderado
103.65,False,8,Departamento,1,Eficiente
480.36,True,13,Casa,6,Moderado
275.96,False,5,Casa,3,Eficiente
468.34,True,11,Casa,8,Moderado
414.62,True,11,Casa,5,Moderado
348.56,False,9,Casa,4,Eficiente
312.21,False,6,Casa,9,Moderado
799.51,True,19,Local,11,Ineficiente
641.2,True,8,Casa,10,Ineficiente
251.96,False,7,Casa,3,Eficiente
385.75,False,11,Casa,10,Moderado
259.97,True,13,Casa,9,Eficiente
564.27,True,18,Casa,9,Ineficiente
226.96,False,3,Departamento,2,Moderado
456.42,True,14,Casa,7,Moderado
249.06,True,22,Local,5,Eficiente
395.49,True,16,Local,4,Eficiente
268.6,False,8,Casa,1,Eficiente
411.51,True,10,Casa,9,Moderado
380.92,True,12,Casa,11,Moderado
170.6,True,7,Departamento,12,Eficiente
288.01,True,13,Casa,6,Eficiente
572.75,False,14,Local,11,Moderado
253.29,True,7,Departamento,10,Moderado
801.68,True,7,Departamento,3,Ineficiente
251.92,False,5,Departamento,2,Moderado
496.58,False,21,Local,10,Eficiente
440.98,False,10,Casa,4,Moderado
396.72,True,15,Casa,8,Moderado
375.88,False,10,Casa,7,Moderado
298.33,False,17,Local,12,Eficiente
225.81,False,9,Departamento,9,Eficiente
243.11,True,6,Departamento,10,Moderado
344.97,True,8,Casa,6,Moderado
623.16,True,12,Local,12,Moderado
125.91,False,11,Departamento,2,Eficiente
217.54,False,3,Departamento,10,Moderado
224.37,False,21,Local,10,Eficiente
401.73,False,8,Casa,4,Moderado
377.53,False,9,Casa,2,Eficiente
156.28,False,4,Departamento,10,Eficiente
357.09,False,14,Casa,10,Eficiente
796.98,True,6,Casa,10,Ineficiente
553.25,False,10,Casa,1,Moderado
223.95,True,8,Casa,11,Eficiente
625.35,True,12,Local,5,Moderado
302.52,False,8,Departamento,3,Moderado
401.32,False,10,Casa,7,Moderado
311.57,True,6,Casa,11,Moderado
561.15,True,11,Casa,10,Ineficiente
895.8,True,7,Departamento,10,Ineficiente
746.0,True,15,Local,12,Ineficiente
774.55,True,16,Local,10,Ineficiente
241.58,False,5,Casa,12,Eficiente
783.71,False,7,Casa,12,Ineficiente
274.43,False,4,Departamento,7,Moderado
357.08,True,6,Departamento,11,Ineficiente
193.6,False,15,Departamento,1,Eficiente
674.44,False,8,Departamento,8,Ineficiente
191.71,False,5,Departamento,2,Eficiente
233.62,False,11,Casa,8,Eficiente
388.82,True,14,Casa,3,Moderado
185.23,False,5,Casa,10,Eficiente
292.58,False,10,Casa,4,Eficiente
91.72,False,4,Casa,2,Eficiente
91.82,False,7,Departamento,5,Eficiente
378.85,True,6,Casa,11,Ineficiente
289.97,True,9,Casa,7,Eficiente
98.11,False,8,Departamento,12,Eficiente
269.69,False,2,Departamento,4,Ineficiente
171.43,False,8,Casa,9,Eficiente
108.39,False,6,Departamento,3,Eficiente
571.14,True,13,Local,9,Moderado
134.01,False,8,Departamento,5,Eficiente
211.86,False,10,Departamento,8,Eficiente
480.27,False,8,Casa,9,Ineficiente
902.16,True,12,Local,8,Ineficiente
193.08,True,11,Casa,9,Eficiente
666.33,False,12,Local,10,Moderado
187.02,False,4,Departamento,5,Eficiente
445.63,True,11,Casa,5,Moderado
265.88,False,6,Casa,6,Eficiente
290.85,True,4,Departamento,12,Ineficiente
224.84,True,11,Departamento,10,Moderado
542.19,True,7,Casa,7,Ineficiente
156.12,False,5,Departamento,4,Eficiente
769.17,True,13,Local,10,Ineficiente
297.73,False,8,Departamento,12,Moderado
278.3,True,8,Departamento,8,Moderado
439.95,True,8,Casa,1,Moderado
107.12,False,7,Departamento,9,Eficiente
648.94,True,5,Casa,7,Ineficiente
1777.91,False,17,Local,1,Ineficiente
239.95,False,7,Casa,9,Eficiente
240.18,False,9,Departamento,5,Eficiente
422.66,True,14,Casa,1,Moderado
318.51,False,10,Casa,5,Eficiente
162.79,True,3,Departamento,5,Moderado
160.68,False,6,Departamento,8,Eficiente
1195.03,True,10,Departamento,12,Ineficiente
904.33,True,14,Local,11,Ineficiente
599.41,True,15,Local,8,Moderado
915.35,True,16,Local,8,Ineficiente
329.68,False,7,Casa,12,Moderado
229.94,False,5,Departamento,5,Moderado
871.63,True,12,Local,4,Ineficiente
502.67,True,5,Casa,11,Ineficiente
260.16,False,9,Casa,1,Eficiente
202.6,False,3,Departamento,6,Moderado
226.8,False,5,Departamento,8,Moderado
289.94,False,5,Departamento,2,Moderado
651.53,True,18,Local,10,Moderado
163.87,False,3,Departamento,2,Eficiente
360.96,True,6,Casa,11,Moderado
464.56,False,8,Casa,4,Moderado
447.09,False,7,Casa,8,Moderado
330.85,True,5,Casa,3,Moderado
177.53,True,4,Departamento,9,Moderado
272.53,True,8,Departamento,12,Moderado
315.33,True,10,Casa,3,Eficiente
141.34,False,8,Casa,9,Eficiente
681.14,True,10,Local,8,Ineficiente
223.25,False,8,Casa,1,Eficiente
98.69,False,6,Departamento,4,Eficiente
1171.88,True,9,Departamento,11,Ineficiente
91.59,False,4,Departamento,6,Eficiente
388.2,False,7,Casa,2,Moderado
200.34,False,8,Departamento,8,Eficiente
333.45,False,13,Casa,10,Eficiente
264.48,False,5,Departamento,6,Moderado
358.99,False,8,Casa,2,Eficiente
135.5,False,6,Departamento,2,Eficiente
323.81,False,4,Departamento,5,Ineficiente
1584.33,True,13,Casa,6,Ineficiente
207.52,False,7,Casa,10,Eficiente
321.66,True,9,Casa,9,Moderado
372.65,True,5,Casa,4,Moderado
713.82,False,9,Casa,9,Ineficiente
564.01,True,11,Local,5,Moderado
521.78,True,4,Casa,4,Ineficiente
303.56,True,7,Departamento,10,Ineficiente
436.16,True,10,Local,11,Moderado
459.03,False,6,Casa,9,Ineficiente
312.11,False,6,Departamento,6,Moderado
719.04,True,13,Local,12,Ineficiente
104.08,True,5,Departamento,11,Eficiente
384.82,True,9,Casa,8,Moderado
